키,몸무게,목둘레,허리둘레,BMI,체지방율,기초대사량,기초대사량평가,머리수직길이,머리두께,머리너비,발너비,발직선길이,나이,성별
1666.0,60.3,335.0,840.0,21.725376825400026,29.2,1292.0,표준,241.0,173.0,150.0,91.0,241.0,26,여
1656.0,52.9,335.0,755.0,19.29012345679012,22.8,1252.0,표준,247.0,177.0,150.0,90.0,233.0,25,여
1588.0,40.6,295.0,590.0,16.09996891040486,26.2,1018.0,표준,226.0,162.0,148.0,87.0,225.0,25,여
1560.0,53.5,300.0,680.0,21.983892176199866,34.4,1128.0,표준이하,237.0,182.0,154.0,95.0,221.0,28,여
1477.0,61.1,340.0,891.0,28.0078788776129,35.4,1223.0,표준이하,210.0,174.0,147.0,96.0,225.0,37,여
1530.0,55.5,311.0,790.0,23.70882993720364,3.0,1533.0,표준이상,219.0,175.0,142.0,91.0,221.0,34,여
1500.0,44.2,291.0,661.0,19.644444444444446,28.0,1057.0,표준,220.0,169.0,141.0,87.0,215.0,35,여
1586.0,46.9,315.0,721.0,18.645175550887412,25.8,1122.0,표준,207.0,172.0,140.0,85.0,232.0,35,여
1610.0,65.7,335.0,891.0,25.346244357856563,38.3,1246.0,표준이하,226.0,171.0,145.0,92.0,226.0,29,여
1605.0,59.8,321.0,845.0,23.214060422550247,31.9,1250.0,표준이하,235.0,179.0,168.0,92.0,226.0,38,여
1635.0,79.8,385.0,981.0,29.851583761187328,40.3,1398.0,표준이하,229.0,180.0,154.0,95.0,237.0,38,여
1574.0,46.5,302.0,651.0,18.769102102300888,16.7,1207.0,표준,205.0,174.0,140.0,87.0,229.0,38,여
1570.0,45.6,296.0,671.0,18.499736297618565,23.3,1126.0,표준,216.0,174.0,148.0,91.0,244.0,39,여
1570.0,50.1,311.0,772.0,20.32536816909408,27.1,1159.0,표준,212.0,171.0,145.0,93.0,222.0,31,여
1570.0,51.3,300.0,780.0,20.812203334820882,33.1,1111.0,표준이하,211.0,164.0,142.0,96.0,196.0,39,여
1622.0,54.5,310.0,721.0,20.715470541460586,29.4,1202.0,표준,209.0,170.0,149.0,92.0,238.0,30,여
1556.0,49.5,310.0,680.0,20.444948156567825,26.9,1151.0,표준,208.0,181.0,154.0,94.0,235.0,38,여
1507.0,43.9,311.0,651.0,19.33027424771548,28.4,1049.0,표준,211.0,170.0,133.0,86.0,212.0,38,여
1672.0,68.5,340.0,900.0,24.50293033584396,30.3,1401.0,표준,232.0,179.0,146.0,89.0,245.0,39,여
1648.0,55.5,312.0,761.0,20.435184748798186,23.3,1289.0,표준,217.0,171.0,136.0,97.0,256.0,38,여
1699.0,57.5,315.0,731.0,19.919621728115523,28.5,1258.0,표준,232.0,172.0,142.0,96.0,237.0,25,여
1628.0,45.3,295.0,690.0,17.091862914958735,20.5,1148.0,표준,224.0,180.0,152.0,87.0,226.0,38,여
1645.0,64.1,340.0,761.0,23.68788167145536,34.4,1278.0,표준이하,237.0,183.0,146.0,95.0,236.0,25,여
1696.0,61.8,332.0,680.0,21.48507030971876,28.6,1323.0,표준,235.0,189.0,152.0,96.0,242.0,22,여
1524.0,44.8,310.0,651.0,19.288927466743818,29.2,1055.0,표준,210.0,174.0,145.0,89.0,221.0,25,여
1574.0,61.2,315.0,810.0,24.702560186254072,34.1,1241.0,표준이하,222.0,170.0,145.0,91.0,228.0,21,여
1630.0,55.1,340.0,771.0,20.73845458993564,33.5,1161.0,표준이하,232.0,168.0,152.0,90.0,231.0,26,여
1720.0,58.0,325.0,690.0,19.60519199567334,21.6,1352.0,표준,223.0,174.0,144.0,93.0,234.0,21,여
1576.0,57.0,300.0,791.0,22.948929372052874,29.2,1241.0,표준,241.0,170.0,151.0,97.0,235.0,37,여
1574.0,54.1,330.0,791.0,21.83674029536512,34.2,1139.0,표준이하,229.0,172.0,149.0,86.0,231.0,19,여
1580.0,52.3,305.0,651.0,20.950168242268862,28.9,1174.0,표준,207.0,173.0,154.0,96.0,222.0,19,여
1556.0,47.6,321.0,713.0,19.66019257076017,29.1,1099.0,표준,228.0,173.0,154.0,86.0,216.0,19,여
1590.0,52.1,311.0,651.0,20.608362010996398,29.8,1161.0,표준,222.0,172.0,134.0,96.0,235.0,16,여
1644.0,50.3,320.0,700.0,18.610770715304785,22.3,1214.0,표준,218.0,179.0,138.0,91.0,226.0,29,여
1616.0,80.1,365.0,890.0,30.672544358396227,40.7,1396.0,표준이하,225.0,184.0,145.0,99.0,239.0,25,여
1538.0,58.1,350.0,751.0,24.561984980409598,29.4,1255.0,표준,235.0,174.0,147.0,97.0,239.0,29,여
1578.0,48.4,315.0,680.0,19.4370952947772,27.0,1134.0,표준,214.0,180.0,149.0,91.0,228.0,26,여
1548.0,50.6,334.0,781.0,21.115851745020663,34.1,1090.0,표준이하,225.0,176.0,160.0,87.0,216.0,28,여
1570.0,61.6,360.0,830.0,24.990871840642622,33.7,1253.0,표준이하,216.0,179.0,161.0,90.0,239.0,26,여
1534.0,51.5,311.0,700.0,21.885501853680758,28.8,1162.0,표준,213.0,171.0,142.0,90.0,223.0,29,여
1655.0,54.7,341.0,700.0,19.970609979828588,29.3,1206.0,표준,224.0,170.0,143.0,95.0,241.0,26,여
1582.0,48.3,315.0,700.0,19.298971840282825,25.8,1144.0,표준,218.0,170.0,146.0,91.0,237.0,29,여
1670.0,58.3,321.0,700.0,20.90429918605902,29.2,1261.0,표준,255.0,173.0,145.0,103.0,247.0,26,여
1600.0,56.4,325.0,760.0,22.031249999999996,29.5,1229.0,표준,227.0,170.0,151.0,92.0,273.0,32,여
1516.0,47.7,332.0,700.0,20.754868039069628,29.9,1093.0,표준,224.0,173.0,141.0,86.0,229.0,25,여
1536.0,48.7,330.0,710.0,20.64175075954861,24.7,1156.0,표준,217.0,170.0,140.0,87.0,221.0,33,여
1611.0,52.0,320.0,731.0,20.03605719677836,24.6,1217.0,표준,206.0,173.0,144.0,91.0,223.0,34,여
1596.0,62.8,332.0,815.0,24.6543677489463,34.7,1256.0,표준이하,228.0,169.0,151.0,93.0,250.0,28,여
1514.0,48.1,305.0,730.0,20.984243930274722,32.3,1074.0,표준이하,218.0,183.0,145.0,92.0,251.0,28,여
1593.0,55.6,331.0,780.0,21.91004350877525,26.3,1255.0,표준,220.0,174.0,141.0,95.0,239.0,34,여
1605.0,57.4,330.0,740.0,22.28239244572549,29.7,1242.0,표준,218.0,173.0,143.0,99.0,241.0,28,여
1556.0,53.4,310.0,730.0,22.055762253751954,31.4,1162.0,표준이하,204.0,171.0,145.0,89.0,250.0,26,여
1556.0,50.9,321.0,691.0,21.02318911453136,21.4,1234.0,표준,223.0,170.0,140.0,82.0,226.0,22,여
1567.0,48.9,314.0,680.0,19.914566915184714,23.2,1181.0,표준,209.0,173.0,139.0,87.0,219.0,29,여
1587.0,60.0,335.0,770.0,23.823051899709718,29.4,1285.0,표준,220.0,162.0,139.0,93.0,235.0,30,여
1608.0,48.0,302.0,621.0,18.563896933244223,23.4,1165.0,표준,218.0,169.0,148.0,96.0,227.0,34,여
1603.0,72.5,380.0,980.0,28.214409273940124,38.8,1328.0,표준이하,239.0,170.0,152.0,90.0,229.0,31,여
1636.0,58.7,310.0,730.0,21.931659901602693,30.7,1248.0,표준이하,224.0,172.0,152.0,91.0,238.0,33,여
1585.0,57.3,331.0,720.0,22.808466598334146,32.3,1208.0,표준이하,225.0,172.0,145.0,93.0,219.0,26,여
1620.0,56.2,340.0,780.0,21.414418533760095,31.0,1208.0,표준이하,223.0,163.0,146.0,85.0,231.0,26,여
1684.0,58.3,321.0,780.0,20.558166564169692,21.1,1364.0,표준,233.0,170.0,150.0,103.0,249.0,32,여
1646.0,60.8,331.0,820.0,22.441088451845406,32.8,1253.0,표준이하,221.0,181.0,147.0,90.0,239.0,27,여
1549.0,50.9,311.0,745.0,21.213627901297034,25.4,1190.0,표준,209.0,166.0,157.0,97.0,234.0,54,여
1546.0,42.1,300.0,691.0,17.614207845979024,23.8,1063.0,표준,210.0,163.0,145.0,81.0,216.0,32,여
1545.0,45.7,304.0,779.0,19.14517024329448,25.1,1110.0,표준,211.0,154.0,135.0,85.0,222.0,31,여
1555.0,65.5,362.0,830.0,27.088222826480294,37.1,1260.0,표준이하,227.0,185.0,152.0,91.0,236.0,32,여
1553.0,43.3,306.0,636.0,17.953328808375787,21.0,1109.0,표준,219.0,162.0,146.0,87.0,216.0,28,여
1494.0,45.7,325.0,660.0,20.47458015910138,27.3,1088.0,표준,224.0,173.0,146.0,93.0,227.0,28,여
1610.0,54.3,320.0,730.0,20.948265884803824,31.5,1174.0,표준이하,228.0,173.0,150.0,91.0,235.0,26,여
1505.0,55.5,420.0,800.0,24.50304080528912,36.7,1129.0,표준이하,195.0,165.0,148.0,87.0,231.0,55,여
1614.0,51.6,325.0,730.0,19.808091835841587,23.7,1220.0,표준,236.0,165.0,144.0,92.0,237.0,25,여
1543.0,56.6,339.0,845.0,23.77303222505921,31.0,1214.0,표준이하,220.0,181.0,154.0,96.0,232.0,58,여
1580.0,61.0,362.0,802.0,24.435186668803073,28.7,1310.0,표준,223.0,171.0,142.0,96.0,239.0,27,여
1537.0,63.2,331.0,931.0,26.752806187348384,28.9,1340.0,표준,205.0,170.0,155.0,100.0,240.0,55,여
1619.0,69.2,336.0,922.0,26.400514886342354,32.4,1380.0,표준이하,230.0,182.0,149.0,103.0,236.0,55,여
1542.0,58.1,354.0,891.0,24.434721023617147,35.0,1186.0,표준이하,185.0,177.0,144.0,96.0,232.0,55,여
1580.0,62.9,338.0,905.0,25.196282647011692,30.2,1318.0,표준,217.0,180.0,141.0,92.0,230.0,58,여
1640.0,66.0,341.0,789.0,24.538964901844135,33.5,1314.0,표준,219.0,183.0,152.0,96.0,249.0,17,여
1562.0,65.1,339.0,834.0,26.682033769372133,19.1,1535.0,표준,212.0,175.0,154.0,97.0,234.0,33,여
1546.0,51.0,382.0,706.0,21.337876488003094,31.3,1127.0,표준이하,215.0,173.0,154.0,89.0,211.0,64,여
1580.0,74.0,413.0,932.0,29.642685467072578,38.0,1361.0,표준이하,215.0,180.0,153.0,87.0,234.0,60,여
1720.0,52.1,362.0,665.0,17.610870740941053,25.2,1212.0,표준,216.0,178.0,150.0,78.0,210.0,21,여
1606.0,61.2,435.0,735.0,23.72795665072913,33.1,1255.0,표준이하,222.0,184.0,155.0,86.0,223.0,22,여
1620.0,64.1,413.0,795.0,24.424630391708575,31.9,1313.0,표준이하,222.0,166.0,160.0,80.0,227.0,46,여
1534.0,51.9,386.0,762.0,22.055486334097694,32.7,1125.0,표준이하,200.0,170.0,140.0,75.0,220.0,62,여
1549.0,65.6,430.0,860.0,27.34015698084647,34.3,1300.0,표준이하,225.0,170.0,150.0,83.0,210.0,50,여
1517.0,47.8,368.0,631.0,20.7709679227598,28.7,1106.0,표준,218.0,170.0,149.0,77.0,212.0,16,여
1641.0,54.1,385.0,660.0,20.090007690648047,28.7,1203.0,표준,210.0,173.0,150.0,77.0,221.0,19,여
1584.0,53.8,361.0,690.0,21.442327313539433,39.9,1063.0,표준이하,214.0,176.0,150.0,81.0,215.0,18,여
1613.0,57.8,382.0,741.0,22.21565404153866,35.0,1181.0,표준이하,208.0,172.0,158.0,81.0,221.0,19,여
1726.0,73.7,387.0,760.0,24.739214440987745,36.4,1382.0,표준이하,238.0,188.0,155.0,89.0,235.0,19,여
1623.0,63.4,376.0,761.0,24.068676970641906,37.0,1232.0,표준이하,227.0,182.0,149.0,80.0,218.0,20,여
1646.0,47.5,366.0,600.0,17.532100353004225,20.4,1187.0,표준,246.0,175.0,146.0,79.0,226.0,23,여
1563.0,54.1,320.0,721.0,22.145184814052083,34.6,1134.0,표준이하,203.0,171.0,152.0,90.0,227.0,17,여
1705.0,53.9,304.0,665.0,18.541292214549234,30.2,1182.0,표준,237.0,166.0,156.0,90.0,245.0,17,여
1649.0,53.5,311.0,654.0,19.674897148096075,32.5,1150.0,표준이하,253.0,180.0,146.0,90.0,241.0,16,여
1626.0,59.6,323.0,730.0,22.54266085096275,27.7,1301.0,표준,234.0,191.0,156.0,90.0,237.0,16,여
1631.0,52.3,315.0,676.0,19.660464159876035,27.9,1184.0,표준,238.0,175.0,154.0,89.0,232.0,17,여
1650.0,57.6,320.0,685.0,21.157024793388427,23.9,1317.0,표준,235.0,183.0,156.0,102.0,237.0,17,여
1501.0,45.5,290.0,653.0,20.1952861982751,25.6,1101.0,표준,216.0,165.0,145.0,95.0,221.0,17,여
1575.0,61.5,335.0,756.0,24.792139077853363,35.1,1232.0,표준이하,207.0,172.0,149.0,97.0,225.0,17,여
1546.0,62.2,351.0,810.0,26.023841520662597,31.0,1297.0,표준이하,222.0,173.0,153.0,100.0,236.0,54,여
1460.0,49.9,332.0,799.0,23.40964533683618,34.1,1081.0,표준이하,217.0,172.0,151.0,85.0,218.0,44,여
1474.0,57.4,330.0,925.0,26.419033486815337,42.6,1081.0,표준이하,217.0,171.0,146.0,87.0,226.0,68,여
1504.0,57.2,321.0,855.0,25.28717745586238,33.8,1189.0,표준이하,233.0,170.0,152.0,91.0,230.0,60,여
1535.0,58.8,349.0,886.0,24.955171938163797,33.1,1220.0,표준이하,225.0,183.0,152.0,91.0,229.0,60,여
1569.0,54.1,310.0,772.0,21.976138219754073,26.3,1231.0,표준,208.0,175.0,156.0,97.0,245.0,48,여
1525.0,52.3,320.0,785.0,22.488578339156135,31.8,1141.0,표준이하,219.0,189.0,151.0,87.0,231.0,45,여
1570.0,63.5,337.0,874.0,25.76169418637673,35.0,1261.0,표준이하,203.0,178.0,155.0,92.0,226.0,46,여
1603.0,59.1,334.0,804.0,22.999608111584294,34.0,1214.0,표준이하,225.0,182.0,153.0,91.0,230.0,26,여
1588.0,58.2,333.0,752.0,23.07926577796953,29.8,1253.0,표준,226.0,180.0,155.0,92.0,232.0,19,여
1606.0,59.4,320.0,740.0,23.030075572766506,24.2,1342.0,표준,233.0,184.0,157.0,102.0,250.0,29,여
1578.0,55.6,317.0,712.0,22.328564016314306,31.2,1179.0,표준,211.0,176.0,145.0,91.0,231.0,30,여
1584.0,45.8,307.0,651.0,18.253877155392306,23.1,1132.0,표준,218.0,175.0,145.0,91.0,228.0,25,여
1612.0,49.8,378.0,675.0,19.164578317704063,28.0,1383.0,표준,225.0,176.0,152.0,88.0,221.0,25,여
1536.0,64.7,321.0,914.0,27.42343478732639,0.9,1235.0,표준이하,210.0,176.0,151.0,95.0,241.0,60,여
1575.0,54.3,322.0,774.0,21.889644746787603,30.5,1178.0,표준,225.0,175.0,147.0,88.0,233.0,31,여
1581.0,53.0,317.0,708.0,21.203723373824445,25.3,1223.0,표준,216.0,182.0,147.0,92.0,230.0,29,여
1570.0,51.5,325.0,704.0,20.893342529108686,28.0,1171.0,표준,216.0,173.0,143.0,89.0,236.0,31,여
1628.0,58.3,327.0,745.0,21.996812537353076,26.5,1297.0,표준,230.0,174.0,156.0,98.0,242.0,27,여
1545.0,63.9,352.0,940.0,26.769723819398624,41.4,1179.0,표준이하,223.0,186.0,145.0,90.0,231.0,60,여
1534.0,74.5,357.0,1032.0,31.659609477654687,39.6,1342.0,표준이하,223.0,177.0,155.0,95.0,236.0,61,여
1561.0,49.5,313.0,693.0,20.31418451271196,25.9,1162.0,표준,213.0,171.0,142.0,89.0,226.0,29,여
1584.0,52.7,319.0,722.0,21.003915416794204,28.3,1180.0,표준,224.0,176.0,152.0,91.0,234.0,27,여
1566.0,62.4,346.0,852.0,25.444919090050547,36.6,1225.0,표준이하,219.0,191.0,142.0,98.0,240.0,63,여
1602.0,58.6,317.0,748.0,22.833505558750684,27.7,1225.0,표준,211.0,172.0,151.0,94.0,240.0,19,여
1525.0,55.0,328.0,815.0,23.64955657081429,34.9,1144.0,표준이하,235.0,173.0,159.0,86.0,220.0,34,여
1580.0,60.5,342.0,792.0,24.234898253485014,23.9,1364.0,표준,219.0,171.0,149.0,102.0,240.0,53,여
1666.0,65.1,355.0,782.0,23.454760055282616,29.6,1359.0,표준,212.0,179.0,160.0,95.0,238.0,49,여
1558.0,57.5,323.0,790.0,23.68824782768468,32.7,1203.0,표준,212.0,170.0,151.0,91.0,231.0,19,여
1456.0,55.6,304.0,785.0,26.22720685907499,38.2,1112.0,표준이하,194.0,175.0,149.0,91.0,223.0,46,여
1620.0,69.0,365.0,945.0,26.291723822588015,33.1,1368.0,표준이하,219.0,176.0,150.0,101.0,243.0,64,여
1530.0,58.7,340.0,825.0,25.075825537186553,37.8,1158.0,표준이하,203.0,161.0,150.0,92.0,225.0,56,여
1528.0,61.9,342.0,915.0,26.512088484416545,40.0,1172.0,표준이하,224.0,167.0,157.0,94.0,231.0,58,여
1510.0,50.6,319.0,722.0,22.192009122406912,30.9,1117.0,표준,217.0,172.0,152.0,86.0,217.0,19,여
1608.0,71.5,350.0,884.0,27.652471473478375,31.9,1422.0,표준이하,220.0,181.0,157.0,99.0,236.0,46,여
1558.0,56.8,331.0,791.0,23.399869158478083,28.9,1243.0,표준,207.0,172.0,156.0,95.0,225.0,63,여
1498.0,52.4,320.0,794.0,23.351117021181782,31.8,1142.0,표준이하,209.0,176.0,151.0,90.0,223.0,63,여
1519.0,57.3,325.0,801.0,24.833565272187574,34.0,1187.0,표준이하,212.0,172.0,147.0,92.0,225.0,51,여
1428.0,46.3,312.0,775.0,22.70516049557078,36.0,1010.0,표준이하,207.0,171.0,153.0,95.0,213.0,36,여
1477.0,70.1,360.0,991.0,32.13342568446259,41.4,1258.0,표준이하,230.0,170.0,148.0,105.0,225.0,47,여
1595.0,69.6,357.0,880.0,27.358221715588485,37.7,1307.0,표준이하,208.0,183.0,154.0,102.0,242.0,61,여
1565.0,46.1,312.0,659.0,18.822280517306496,23.9,1129.0,표준,222.0,177.0,151.0,84.0,219.0,19,여
1460.0,50.0,312.0,805.0,23.45655845374367,31.2,1113.0,표준이하,221.0,180.0,152.0,89.0,220.0,59,여
1567.0,58.2,330.0,835.0,23.70199988678426,37.1,1161.0,표준이하,231.0,173.0,159.0,93.0,226.0,61,여
1596.0,49.8,320.0,687.0,19.55075659072493,25.4,1170.0,표준,221.0,175.0,148.0,86.0,226.0,19,여
1619.0,75.6,344.0,982.0,28.842181002998288,37.9,1384.0,표준이하,223.0,170.0,152.0,95.0,243.0,59,여
1554.0,58.5,335.0,785.0,24.22444507386592,29.7,1258.0,표준,231.0,185.0,151.0,95.0,231.0,61,여
1549.0,58.9,325.0,830.0,24.547793386766116,30.7,1252.0,표준,223.0,168.0,160.0,101.0,246.0,61,여
1509.0,51.8,315.0,760.0,22.748422212472892,31.8,1133.0,표준이하,213.0,176.0,145.0,95.0,232.0,61,여
1607.0,56.9,339.0,862.0,22.03334896449068,34.6,1302.0,표준,219.0,174.0,154.0,95.0,240.0,34,여
1506.0,60.7,322.0,922.0,26.763243616944354,34.1,1234.0,표준이하,204.0,184.0,153.0,97.0,235.0,68,여
1569.0,60.6,322.0,891.0,24.616524512330813,29.0,1290.0,표준,220.0,177.0,151.0,95.0,226.0,62,여
1543.0,61.4,332.0,880.0,25.789119763580135,35.0,1233.0,표준이하,212.0,184.0,150.0,96.0,237.0,66,여
1571.0,55.9,318.0,784.0,22.6495426939828,29.6,1221.0,표준,207.0,177.0,148.0,97.0,230.0,32,여
1565.0,60.7,321.0,835.0,24.783349835151938,33.9,1237.0,표준이하,221.0,183.0,148.0,97.0,237.0,62,여
1506.0,54.1,325.0,882.0,23.853236897474293,34.7,1133.0,표준이하,206.0,181.0,142.0,87.0,218.0,51,여
1620.0,44.8,304.0,633.0,17.070568510897726,12.3,1219.0,표준이상,207.0,181.0,145.0,90.0,220.0,38,여
1558.0,65.7,330.0,961.0,27.066397952676233,36.9,1265.0,표준이하,223.0,174.0,152.0,100.0,240.0,62,여
1625.0,51.3,301.0,655.0,19.42721893491124,30.1,1144.0,표준,215.0,176.0,152.0,96.0,246.0,27,여
1678.0,65.8,346.0,774.0,23.369099657489976,26.4,1416.0,표준,241.0,181.0,162.0,95.0,246.0,23,여
1516.0,48.3,319.0,730.0,21.015935561573645,37.8,1019.0,표준이하,230.0,165.0,152.0,89.0,235.0,30,여
1496.0,61.4,355.0,881.0,27.435013869427205,36.5,1212.0,표준이하,211.0,182.0,150.0,91.0,236.0,65,여
1534.0,56.2,339.0,770.0,23.882819498579778,27.6,1249.0,표준,216.0,183.0,149.0,97.0,241.0,58,여
1585.0,77.5,379.0,931.0,30.84914766790395,36.7,1430.0,표준이하,220.0,172.0,153.0,102.0,236.0,55,여
1560.0,62.1,332.0,825.0,25.517751479289938,28.3,1332.0,표준,225.0,177.0,155.0,101.0,235.0,52,여
1458.0,52.9,331.0,845.0,24.885170696276727,38.1,1077.0,표준이하,207.0,167.0,151.0,96.0,231.0,55,여
1541.0,78.5,350.0,1065.0,33.05707166562583,40.8,1374.0,표준이하,213.0,176.0,154.0,103.0,241.0,58,여
1570.0,70.9,365.0,912.0,28.763844375025357,37.9,1321.0,표준이하,221.0,179.0,155.0,96.0,240.0,51,여
1542.0,44.6,302.0,645.0,18.757118031898877,25.9,1084.0,표준,201.0,187.0,140.0,91.0,214.0,17,여
1506.0,58.7,339.0,832.0,25.881423398923122,32.1,1231.0,표준이하,217.0,179.0,157.0,87.0,214.0,37,여
1546.0,69.8,351.0,994.0,29.203603507110117,38.2,1301.0,표준이하,207.0,173.0,145.0,97.0,235.0,63,여
1555.0,57.5,340.0,811.0,23.77973759576514,34.6,1183.0,표준이하,220.0,178.0,152.0,96.0,244.0,59,여
1687.0,61.4,350.0,742.0,21.574374141109757,29.7,1302.0,표준,240.0,185.0,157.0,95.0,248.0,23,여
1612.0,54.5,319.0,716.0,20.973283500298624,26.6,1235.0,표준,231.0,181.0,161.0,95.0,235.0,23,여
1617.0,52.8,320.0,710.0,20.193606199437102,27.4,1198.0,표준,229.0,181.0,145.0,91.0,241.0,32,여
1544.0,64.8,340.0,880.0,27.181937770141477,36.5,1259.0,표준이하,231.0,185.0,151.0,91.0,231.0,31,여
1515.0,55.5,331.0,790.0,24.180635885370712,35.4,1144.0,표준이하,198.0,175.0,152.0,86.0,222.0,51,여
1600.0,60.9,330.0,754.0,23.789062499999996,34.2,1236.0,표준이하,221.0,176.0,156.0,92.0,232.0,23,여
1602.0,49.1,315.0,704.0,19.13182803642762,22.7,1190.0,표준,231.0,190.0,146.0,89.0,240.0,31,여
1560.0,56.6,316.0,831.0,23.2577251808021,35.7,1156.0,표준이하,231.0,161.0,151.0,95.0,240.0,51,여
1528.0,56.6,315.0,825.0,24.242071215153093,31.0,1214.0,표준이하,214.0,171.0,155.0,97.0,246.0,50,여
1612.0,72.1,342.0,972.0,27.746307162780383,37.0,1351.0,표준이하,213.0,178.0,153.0,95.0,239.0,58,여
1497.0,62.1,341.0,954.0,27.710732085413305,34.5,1249.0,표준이하,232.0,173.0,148.0,94.0,235.0,64,여
1615.0,63.4,345.0,794.0,24.307718850942692,32.1,1300.0,표준이하,225.0,184.0,155.0,95.0,235.0,60,여
1567.0,63.1,370.0,841.0,25.697529086874347,28.3,1347.0,표준,222.0,173.0,154.0,100.0,239.0,62,여
1560.0,68.6,331.0,930.0,28.18869165023011,31.5,1385.0,표준이하,206.0,176.0,152.0,102.0,240.0,60,여
1529.0,55.3,320.0,730.0,23.654303265277658,33.3,1167.0,표준이하,225.0,171.0,156.0,87.0,225.0,25,여
1535.0,45.9,325.0,599.0,19.480312788464598,28.8,1076.0,표준,213.0,171.0,147.0,89.0,228.0,16,여
1558.0,51.1,316.0,751.0,21.051642852081514,28.8,1156.0,표준,218.0,172.0,151.0,92.0,230.0,43,여
1598.0,55.2,330.0,680.0,21.616507492939387,21.9,1302.0,표준,235.0,180.0,151.0,99.0,243.0,23,여
1584.0,71.7,346.0,825.0,28.576484542393633,33.2,1404.0,표준이하,211.0,170.0,140.0,101.0,243.0,44,여
1575.0,65.1,336.0,854.0,26.243386243386244,33.1,1311.0,표준이하,221.0,179.0,150.0,98.0,237.0,45,여
1625.0,53.9,330.0,735.0,20.411834319526626,30.9,1175.0,표준이하,214.0,167.0,160.0,93.0,231.0,18,여
1594.0,52.9,349.0,745.0,20.819919113236743,28.5,1187.0,표준,231.0,175.0,160.0,96.0,245.0,18,여
1689.0,55.6,320.0,720.0,19.490163952240685,31.1,1197.0,표준이하,221.0,180.0,149.0,93.0,238.0,41,여
1555.0,41.6,320.0,600.0,17.204123199718783,22.1,1070.0,표준,222.0,184.0,152.0,91.0,243.0,23,여
1619.0,71.4,365.0,855.0,27.239837613942832,37.8,1329.0,표준이하,247.0,174.0,156.0,94.0,240.0,19,여
1482.0,55.4,342.0,802.0,25.223965134470138,30.6,1200.0,표준,226.0,171.0,155.0,86.0,216.0,45,여
1535.0,59.8,320.0,825.0,25.37957962418699,31.8,1251.0,표준이하,218.0,174.0,161.0,100.0,232.0,34,여
1500.0,48.4,332.0,691.0,21.51111111111111,29.1,1111.0,표준,218.0,170.0,155.0,87.0,211.0,45,여
1526.0,42.4,295.0,630.0,18.207771282909256,19.9,1103.0,표준,228.0,175.0,157.0,85.0,220.0,20,여
1605.0,67.6,335.0,951.0,26.241981347230713,31.3,1373.0,표준이하,210.0,174.0,153.0,97.0,247.0,52,여
1685.0,62.7,310.0,735.0,22.083491093520237,36.4,1232.0,표준이하,222.0,177.0,160.0,102.0,242.0,16,여
1658.0,68.9,342.0,820.0,25.063987742291275,31.7,1387.0,표준이하,222.0,176.0,160.0,100.0,256.0,46,여
1585.0,58.3,322.0,730.0,23.20652011662968,28.7,1268.0,표준,238.0,185.0,151.0,96.0,226.0,23,여
1607.0,50.4,315.0,701.0,19.51635830949614,27.4,1160.0,표준,223.0,177.0,155.0,91.0,228.0,54,여
1607.0,61.5,345.0,905.0,23.814603889563745,31.4,1281.0,표준이하,215.0,177.0,154.0,96.0,246.0,56,여
1502.0,54.7,315.0,794.0,24.246410910618955,27.0,1233.0,표준,194.0,167.0,145.0,92.0,231.0,47,여
1481.0,55.1,325.0,825.0,25.12126366795069,34.3,1152.0,표준이하,202.0,169.0,151.0,87.0,221.0,56,여
1599.0,54.8,330.0,761.0,21.4330329188701,30.8,1189.0,표준이하,211.0,175.0,154.0,92.0,245.0,48,여
1538.0,64.2,336.0,936.0,27.140782026545544,42.1,1173.0,표준이하,223.0,183.0,155.0,95.0,241.0,46,여
1591.0,62.2,322.0,740.0,24.572538568416547,38.6,1195.0,표준이하,219.0,175.0,151.0,93.0,238.0,20,여
1549.0,59.0,341.0,816.0,24.58947045533448,32.0,1237.0,표준이하,221.0,181.0,151.0,101.0,242.0,58,여
1577.0,52.2,299.0,682.0,20.989742771104446,35.0,1102.0,표준이하,203.0,188.0,153.0,95.0,241.0,25,여
1504.0,52.6,330.0,740.0,23.253593254866455,35.6,1102.0,표준이하,203.0,170.0,146.0,93.0,218.0,34,여
1554.0,54.6,312.0,815.0,22.609482068941528,25.6,1248.0,표준,215.0,167.0,153.0,93.0,221.0,54,여
1552.0,56.4,320.0,750.0,23.41508130513338,27.5,1253.0,표준,211.0,175.0,156.0,93.0,236.0,44,여
1525.0,50.1,320.0,795.0,21.542596076323566,28.0,1149.0,표준,215.0,175.0,155.0,91.0,246.0,58,여
